data_label,respondent_id,department,tenure_band,location,role_level,business_unit,construct,score
SYNTHETIC DATA,R04324,Finance,10+ years,Rostock,Individual contributor,BU09,wellbeing,3.25
SYNTHETIC DATA,R04325,Service,10+ years,Pune,Individual contributor,BU24,wellbeing,3.75
SYNTHETIC DATA,R04326,Finance,10+ years,Hamburg,Team lead,BU13,wellbeing,2.75
SYNTHETIC DATA,R04327,HR,3-5 years,Pune,Individual contributor,BU08,wellbeing,4.125
SYNTHETIC DATA,R04328,Engineering,10+ years,Chennai,Individual contributor,BU23,wellbeing,3.857142857142857
SYNTHETIC DATA,R04330,Engineering,5-10 years,Hamburg,Individual contributor,BU17,wellbeing,2.5714285714285716
SYNTHETIC DATA,R04331,Sales,5-10 years,Remote,Individual contributor,BU24,wellbeing,2.625
SYNTHETIC DATA,R04332,Service,1-3 years,Chennai,Team lead,BU19,wellbeing,3.75
SYNTHETIC DATA,R04333,Engineering,1-3 years,Chennai,Team lead,BU16,wellbeing,3.0
SYNTHETIC DATA,R04334,Finance,5-10 years,Hamburg,Individual contributor,BU24,wellbeing,4.125
SYNTHETIC DATA,R04335,Engineering,5-10 years,Chennai,Individual contributor,BU19,wellbeing,4.166666666666667
SYNTHETIC DATA,R04336,Supply Chain,3-5 years,Rostock,Manager,BU01,wellbeing,2.0
SYNTHETIC DATA,R04337,Operations,5-10 years,Pune,Individual contributor,BU03,wellbeing,2.875
SYNTHETIC DATA,R04338,Operations,10+ years,Pune,Individual contributor,BU11,wellbeing,3.7142857142857144
SYNTHETIC DATA,R04339,Sales,<1 year,Remote,Individual contributor,BU19,wellbeing,3.2857142857142856
SYNTHETIC DATA,R04340,Operations,1-3 years,Pune,Individual contributor,BU07,wellbeing,2.875
SYNTHETIC DATA,R04341,HR,<1 year,Aarhus,Individual contributor,BU24,wellbeing,4.25
SYNTHETIC DATA,R04342,Engineering,1-3 years,Aarhus,Team lead,BU11,wellbeing,3.75
SYNTHETIC DATA,R04343,Sales,5-10 years,Chennai,Individual contributor,BU22,wellbeing,4.125
SYNTHETIC DATA,R04344,Finance,3-5 years,Hamburg,Individual contributor,BU13,wellbeing,4.625
SYNTHETIC DATA,R04345,Operations,5-10 years,Remote,Team lead,BU09,wellbeing,4.857142857142857
SYNTHETIC DATA,R04346,Engineering,10+ years,Hamburg,Individual contributor,BU07,wellbeing,3.25
SYNTHETIC DATA,R04347,Engineering,3-5 years,Hamburg,Individual contributor,BU11,wellbeing,3.875
SYNTHETIC DATA,R04348,Supply Chain,5-10 years,Chennai,Manager,BU17,wellbeing,3.625
SYNTHETIC DATA,R04349,Operations,3-5 years,Chennai,Individual contributor,BU21,wellbeing,2.7142857142857144
SYNTHETIC DATA,R04350,Service,3-5 years,Aarhus,Team lead,BU22,wellbeing,3.125
SYNTHETIC DATA,R04351,Engineering,<1 year,Pune,Manager,BU23,wellbeing,2.875
SYNTHETIC DATA,R04352,Operations,<1 year,Aarhus,Team lead,BU14,wellbeing,3.2857142857142856
SYNTHETIC DATA,R04353,Supply Chain,1-3 years,Hamburg,Manager,BU15,wellbeing,2.857142857142857
SYNTHETIC DATA,R04354,Sales,10+ years,Pune,Individual contributor,BU19,wellbeing,3.8333333333333335
SYNTHETIC DATA,R04355,Operations,3-5 years,Remote,Individual contributor,BU07,wellbeing,1.75
SYNTHETIC DATA,R04356,Sales,<1 year,Hamburg,Individual contributor,BU08,wellbeing,3.1666666666666665
SYNTHETIC DATA,R04357,Engineering,5-10 years,Chennai,Manager,BU11,wellbeing,2.625
SYNTHETIC DATA,R04358,Supply Chain,<1 year,Chennai,Individual contributor,BU02,wellbeing,2.25
SYNTHETIC DATA,R04359,Operations,5-10 years,Pune,Manager,BU03,wellbeing,3.25
SYNTHETIC DATA,R04360,Operations,3-5 years,Chennai,Individual contributor,BU17,wellbeing,3.5714285714285716
SYNTHETIC DATA,R04361,Finance,5-10 years,Hamburg,Manager,BU23,wellbeing,3.25
SYNTHETIC DATA,R04362,Engineering,10+ years,Remote,Individual contributor,BU23,wellbeing,3.625
SYNTHETIC DATA,R04363,Engineering,<1 year,Remote,Individual contributor,BU23,wellbeing,3.625
SYNTHETIC DATA,R04364,Engineering,10+ years,Pune,Individual contributor,BU05,wellbeing,3.5
SYNTHETIC DATA,R04365,Service,1-3 years,Remote,Individual contributor,BU15,wellbeing,3.375
SYNTHETIC DATA,R04366,Service,1-3 years,Aarhus,Individual contributor,BU16,wellbeing,3.142857142857143
SYNTHETIC DATA,R04367,Supply Chain,1-3 years,Aarhus,Team lead,BU17,wellbeing,4.833333333333333
SYNTHETIC DATA,R04368,Service,10+ years,Chennai,Individual contributor,BU15,wellbeing,3.125
SYNTHETIC DATA,R04369,Engineering,1-3 years,Remote,Team lead,BU24,wellbeing,2.0
SYNTHETIC DATA,R04370,Engineering,10+ years,Pune,Team lead,BU09,wellbeing,5.0
SYNTHETIC DATA,R04371,Engineering,1-3 years,Chennai,Team lead,BU11,wellbeing,2.625
SYNTHETIC DATA,R04372,HR,3-5 years,Chennai,Senior manager,BU04,wellbeing,2.5
SYNTHETIC DATA,R04373,Service,3-5 years,Remote,Individual contributor,BU22,wellbeing,3.375
SYNTHETIC DATA,R04374,HR,1-3 years,Pune,Senior manager,BU24,wellbeing,3.0
SYNTHETIC DATA,R04375,Engineering,1-3 years,Chennai,Individual contributor,BU23,wellbeing,2.857142857142857
SYNTHETIC DATA,R04376,Service,<1 year,Pune,Individual contributor,BU11,wellbeing,2.375
SYNTHETIC DATA,R04377,Finance,1-3 years,Chennai,Individual contributor,BU01,wellbeing,2.4285714285714284
SYNTHETIC DATA,R04378,Engineering,3-5 years,Remote,Team lead,BU18,wellbeing,3.875
SYNTHETIC DATA,R04379,Engineering,<1 year,Rostock,Individual contributor,BU17,wellbeing,4.875
SYNTHETIC DATA,R04380,Supply Chain,5-10 years,Rostock,Individual contributor,BU15,wellbeing,4.125
SYNTHETIC DATA,R04381,Operations,3-5 years,Hamburg,Team lead,BU16,wellbeing,4.5
SYNTHETIC DATA,R04382,Finance,<1 year,Chennai,Senior manager,BU05,wellbeing,3.5
SYNTHETIC DATA,R04383,Service,1-3 years,Remote,Individual contributor,BU06,wellbeing,3.5
SYNTHETIC DATA,R04384,Engineering,<1 year,Chennai,Individual contributor,BU08,wellbeing,2.7142857142857144
SYNTHETIC DATA,R04385,Engineering,1-3 years,Aarhus,Individual contributor,BU08,wellbeing,4.375
SYNTHETIC DATA,R04386,Engineering,3-5 years,Chennai,Manager,BU01,wellbeing,4.0
SYNTHETIC DATA,R04387,Finance,5-10 years,Hamburg,Individual contributor,BU20,wellbeing,1.125
SYNTHETIC DATA,R04388,Operations,10+ years,Aarhus,Individual contributor,BU20,wellbeing,2.7142857142857144
SYNTHETIC DATA,R04389,Supply Chain,<1 year,Aarhus,Individual contributor,BU24,wellbeing,2.25
SYNTHETIC DATA,R04390,Service,3-5 years,Aarhus,Individual contributor,BU09,wellbeing,4.285714285714286
SYNTHETIC DATA,R04391,Operations,1-3 years,Pune,Individual contributor,BU08,wellbeing,4.0
SYNTHETIC DATA,R04392,Supply Chain,<1 year,Hamburg,Individual contributor,BU20,wellbeing,4.25
SYNTHETIC DATA,R04393,Operations,5-10 years,Pune,Manager,BU09,wellbeing,4.0
SYNTHETIC DATA,R04394,Engineering,5-10 years,Remote,Individual contributor,BU09,wellbeing,3.3333333333333335
SYNTHETIC DATA,R04395,Service,10+ years,Aarhus,Individual contributor,BU03,wellbeing,3.875
SYNTHETIC DATA,R04396,Engineering,5-10 years,Pune,Individual contributor,BU09,wellbeing,3.875
SYNTHETIC DATA,R04397,Sales,3-5 years,Hamburg,Individual contributor,BU20,wellbeing,2.857142857142857
SYNTHETIC DATA,R04398,Finance,<1 year,Pune,Manager,BU20,wellbeing,2.0
SYNTHETIC DATA,R04399,Engineering,1-3 years,Rostock,Team lead,BU21,wellbeing,2.875
SYNTHETIC DATA,R04400,Supply Chain,<1 year,Pune,Manager,BU01,wellbeing,3.625
SYNTHETIC DATA,R04401,Supply Chain,1-3 years,Aarhus,Individual contributor,BU11,wellbeing,2.875
SYNTHETIC DATA,R04402,Service,1-3 years,Hamburg,Individual contributor,BU08,wellbeing,3.875
SYNTHETIC DATA,R04403,Operations,5-10 years,Aarhus,Individual contributor,BU15,wellbeing,3.75
SYNTHETIC DATA,R04404,Operations,1-3 years,Aarhus,Individual contributor,BU12,wellbeing,4.428571428571429
SYNTHETIC DATA,R04405,Service,<1 year,Pune,Individual contributor,BU10,wellbeing,4.5
SYNTHETIC DATA,R04406,Sales,1-3 years,Aarhus,Individual contributor,BU12,wellbeing,3.75
SYNTHETIC DATA,R04407,Sales,1-3 years,Hamburg,Individual contributor,BU16,wellbeing,4.625
SYNTHETIC DATA,R04408,Supply Chain,1-3 years,Pune,Team lead,BU10,wellbeing,3.625
SYNTHETIC DATA,R04409,Engineering,3-5 years,Aarhus,Team lead,BU24,wellbeing,4.375
SYNTHETIC DATA,R04410,Operations,3-5 years,Chennai,Individual contributor,BU05,wellbeing,4.25
SYNTHETIC DATA,R04411,Sales,10+ years,Chennai,Individual contributor,BU02,wellbeing,4.5
SYNTHETIC DATA,R04412,Engineering,5-10 years,Hamburg,Team lead,BU24,wellbeing,4.0
SYNTHETIC DATA,R04413,Engineering,3-5 years,Aarhus,Team lead,BU07,wellbeing,4.625
SYNTHETIC DATA,R04414,Engineering,5-10 years,Pune,Individual contributor,BU23,wellbeing,3.125
SYNTHETIC DATA,R04415,Engineering,10+ years,Hamburg,Individual contributor,BU12,wellbeing,3.875
SYNTHETIC DATA,R04416,Supply Chain,3-5 years,Pune,Team lead,BU17,wellbeing,2.375
SYNTHETIC DATA,R04417,Service,5-10 years,Aarhus,Team lead,BU01,wellbeing,4.125
SYNTHETIC DATA,R04418,Engineering,<1 year,Rostock,Manager,BU14,wellbeing,3.125
SYNTHETIC DATA,R04419,Operations,5-10 years,Hamburg,Manager,BU24,wellbeing,2.625
SYNTHETIC DATA,R04420,Service,<1 year,Pune,Individual contributor,BU18,wellbeing,3.1666666666666665
SYNTHETIC DATA,R04421,Service,1-3 years,Pune,Individual contributor,BU08,wellbeing,4.125
SYNTHETIC DATA,R04422,Sales,3-5 years,Rostock,Individual contributor,BU16,wellbeing,3.625
SYNTHETIC DATA,R04423,Service,<1 year,Hamburg,Team lead,BU07,wellbeing,3.375
SYNTHETIC DATA,R04424,Engineering,5-10 years,Aarhus,Individual contributor,BU05,wellbeing,3.5
SYNTHETIC DATA,R04425,HR,3-5 years,Remote,Individual contributor,BU06,wellbeing,2.875
SYNTHETIC DATA,R04426,Sales,3-5 years,Remote,Individual contributor,BU22,wellbeing,3.4285714285714284
SYNTHETIC DATA,R04427,Operations,<1 year,Chennai,Individual contributor,BU09,wellbeing,2.142857142857143
SYNTHETIC DATA,R04428,Sales,5-10 years,Remote,Individual contributor,BU17,wellbeing,3.0
SYNTHETIC DATA,R04429,Sales,1-3 years,Rostock,Manager,BU06,wellbeing,4.0
SYNTHETIC DATA,R04430,Operations,1-3 years,Rostock,Individual contributor,BU13,wellbeing,3.875
SYNTHETIC DATA,R04431,Operations,1-3 years,Aarhus,Individual contributor,BU22,wellbeing,3.375
SYNTHETIC DATA,R04432,Engineering,5-10 years,Chennai,Team lead,BU22,wellbeing,4.25
SYNTHETIC DATA,R04433,Supply Chain,1-3 years,Hamburg,Senior manager,BU23,wellbeing,2.2857142857142856
SYNTHETIC DATA,R04434,Supply Chain,1-3 years,Pune,Team lead,BU01,wellbeing,3.4285714285714284
SYNTHETIC DATA,R04435,Operations,<1 year,Chennai,Individual contributor,BU10,wellbeing,3.625
SYNTHETIC DATA,R04436,Supply Chain,3-5 years,Chennai,Individual contributor,BU05,wellbeing,3.0
SYNTHETIC DATA,R04437,Service,<1 year,Chennai,Team lead,BU17,wellbeing,4.75
SYNTHETIC DATA,R04439,Engineering,3-5 years,Remote,Team lead,BU13,wellbeing,2.75
SYNTHETIC DATA,R04440,Service,1-3 years,Hamburg,Manager,BU15,wellbeing,3.0
SYNTHETIC DATA,R04441,Operations,<1 year,Remote,Individual contributor,BU03,wellbeing,2.4285714285714284
SYNTHETIC DATA,R04442,Sales,3-5 years,Rostock,Team lead,BU21,wellbeing,3.75
SYNTHETIC DATA,R04443,Engineering,10+ years,Rostock,Individual contributor,BU04,wellbeing,3.125
SYNTHETIC DATA,R04444,Engineering,3-5 years,Remote,Team lead,BU03,wellbeing,3.857142857142857
SYNTHETIC DATA,R04445,Engineering,1-3 years,Rostock,Manager,BU03,wellbeing,2.125
SYNTHETIC DATA,R04446,Sales,10+ years,Aarhus,Individual contributor,BU08,wellbeing,3.875
SYNTHETIC DATA,R04447,Operations,1-3 years,Hamburg,Individual contributor,BU03,wellbeing,2.625
SYNTHETIC DATA,R04448,Supply Chain,3-5 years,Remote,Individual contributor,BU21,wellbeing,3.625
SYNTHETIC DATA,R04449,Supply Chain,5-10 years,Remote,Individual contributor,BU24,wellbeing,1.75
SYNTHETIC DATA,R04450,Supply Chain,5-10 years,Chennai,Manager,BU19,wellbeing,3.1666666666666665
SYNTHETIC DATA,R04451,Engineering,10+ years,Chennai,Individual contributor,BU04,wellbeing,4.625
SYNTHETIC DATA,R04452,Supply Chain,5-10 years,Remote,Manager,BU06,wellbeing,1.5
SYNTHETIC DATA,R04453,Supply Chain,3-5 years,Rostock,Individual contributor,BU13,wellbeing,2.0
SYNTHETIC DATA,R04454,Operations,1-3 years,Chennai,Individual contributor,BU21,wellbeing,3.625
SYNTHETIC DATA,R04455,Supply Chain,5-10 years,Pune,Individual contributor,BU01,wellbeing,3.625
SYNTHETIC DATA,R04456,Operations,1-3 years,Remote,Individual contributor,BU07,wellbeing,4.5
SYNTHETIC DATA,R04457,Sales,1-3 years,Remote,Individual contributor,BU05,wellbeing,2.75
SYNTHETIC DATA,R04458,Operations,5-10 years,Rostock,Individual contributor,BU01,wellbeing,5.0
SYNTHETIC DATA,R04459,Operations,3-5 years,Pune,Individual contributor,BU24,wellbeing,3.5
SYNTHETIC DATA,R04460,Engineering,10+ years,Hamburg,Individual contributor,BU17,wellbeing,3.5714285714285716
SYNTHETIC DATA,R04461,Supply Chain,<1 year,Remote,Senior manager,BU19,wellbeing,2.0
SYNTHETIC DATA,R04462,Service,1-3 years,Rostock,Senior manager,BU20,wellbeing,4.0
SYNTHETIC DATA,R04463,Service,1-3 years,Pune,Individual contributor,BU16,wellbeing,2.0
SYNTHETIC DATA,R04464,Engineering,1-3 years,Pune,Manager,BU19,wellbeing,3.0
SYNTHETIC DATA,R04465,Service,3-5 years,Aarhus,Individual contributor,BU21,wellbeing,4.571428571428571
SYNTHETIC DATA,R04466,Operations,1-3 years,Hamburg,Individual contributor,BU11,wellbeing,2.5
SYNTHETIC DATA,R04467,Operations,10+ years,Hamburg,Manager,BU10,wellbeing,4.875
SYNTHETIC DATA,R04468,Finance,10+ years,Rostock,Individual contributor,BU15,wellbeing,3.875
SYNTHETIC DATA,R04469,Engineering,3-5 years,Remote,Individual contributor,BU10,wellbeing,4.0
SYNTHETIC DATA,R04470,Engineering,1-3 years,Hamburg,Individual contributor,BU18,wellbeing,4.875
SYNTHETIC DATA,R04471,Operations,1-3 years,Chennai,Team lead,BU23,wellbeing,2.375
SYNTHETIC DATA,R04472,Operations,<1 year,Hamburg,Team lead,BU11,wellbeing,2.2857142857142856
SYNTHETIC DATA,R04473,Engineering,1-3 years,Rostock,Team lead,BU08,wellbeing,4.0
SYNTHETIC DATA,R04474,Engineering,5-10 years,Pune,Individual contributor,BU03,wellbeing,3.25
SYNTHETIC DATA,R04475,Operations,10+ years,Remote,Individual contributor,BU09,wellbeing,3.75
SYNTHETIC DATA,R04476,Engineering,3-5 years,Chennai,Individual contributor,BU04,wellbeing,4.25
SYNTHETIC DATA,R04477,Sales,<1 year,Pune,Individual contributor,BU04,wellbeing,4.0
SYNTHETIC DATA,R04478,Operations,5-10 years,Hamburg,Individual contributor,BU01,wellbeing,3.5
SYNTHETIC DATA,R04479,Operations,5-10 years,Chennai,Team lead,BU16,wellbeing,3.375
SYNTHETIC DATA,R04480,Operations,1-3 years,Pune,Team lead,BU23,wellbeing,2.125
SYNTHETIC DATA,R04481,Finance,5-10 years,Pune,Individual contributor,BU24,wellbeing,2.5
SYNTHETIC DATA,R04482,Supply Chain,1-3 years,Rostock,Senior manager,BU08,wellbeing,2.625
SYNTHETIC DATA,R04483,Engineering,<1 year,Pune,Individual contributor,BU01,wellbeing,3.5
SYNTHETIC DATA,R04484,Engineering,<1 year,Remote,Individual contributor,BU18,wellbeing,3.5714285714285716
SYNTHETIC DATA,R04485,Engineering,10+ years,Aarhus,Individual contributor,BU17,wellbeing,4.375
SYNTHETIC DATA,R04486,Operations,3-5 years,Aarhus,Individual contributor,BU10,wellbeing,2.5
SYNTHETIC DATA,R04487,Engineering,1-3 years,Aarhus,Individual contributor,BU08,wellbeing,4.857142857142857
SYNTHETIC DATA,R04488,Supply Chain,1-3 years,Hamburg,Individual contributor,BU17,wellbeing,4.5
SYNTHETIC DATA,R04489,Finance,1-3 years,Rostock,Individual contributor,BU01,wellbeing,3.875
SYNTHETIC DATA,R04490,Operations,10+ years,Aarhus,Individual contributor,BU24,wellbeing,4.857142857142857
SYNTHETIC DATA,R04491,Finance,5-10 years,Hamburg,Individual contributor,BU24,wellbeing,4.5
SYNTHETIC DATA,R04492,Supply Chain,1-3 years,Pune,Individual contributor,BU21,wellbeing,4.857142857142857
SYNTHETIC DATA,R04493,HR,5-10 years,Rostock,Manager,BU18,wellbeing,4.5
SYNTHETIC DATA,R04494,Service,10+ years,Rostock,Manager,BU16,wellbeing,3.75
SYNTHETIC DATA,R04495,Service,<1 year,Hamburg,Individual contributor,BU24,wellbeing,3.25
SYNTHETIC DATA,R04496,Engineering,3-5 years,Pune,Individual contributor,BU16,wellbeing,4.375
SYNTHETIC DATA,R04497,Sales,3-5 years,Hamburg,Individual contributor,BU08,wellbeing,3.0
SYNTHETIC DATA,R04498,HR,3-5 years,Rostock,Individual contributor,BU04,wellbeing,2.857142857142857
SYNTHETIC DATA,R04499,Service,3-5 years,Aarhus,Individual contributor,BU03,wellbeing,2.5
SYNTHETIC DATA,R04500,Supply Chain,3-5 years,Pune,Individual contributor,BU12,wellbeing,4.25
SYNTHETIC DATA,R04501,Service,1-3 years,Pune,Individual contributor,BU20,wellbeing,2.25
SYNTHETIC DATA,R04502,Sales,<1 year,Chennai,Team lead,BU08,wellbeing,3.25
SYNTHETIC DATA,R04504,Service,1-3 years,Remote,Team lead,BU21,wellbeing,4.0
SYNTHETIC DATA,R04505,Operations,<1 year,Remote,Individual contributor,BU17,wellbeing,3.375
SYNTHETIC DATA,R04506,Service,5-10 years,Rostock,Individual contributor,BU11,wellbeing,3.125
SYNTHETIC DATA,R04507,Sales,5-10 years,Pune,Manager,BU07,wellbeing,3.0
SYNTHETIC DATA,R04508,Operations,<1 year,Remote,Individual contributor,BU13,wellbeing,3.0
SYNTHETIC DATA,R04509,Service,3-5 years,Hamburg,Senior manager,BU06,wellbeing,3.125
SYNTHETIC DATA,R04510,Sales,1-3 years,Rostock,Manager,BU16,wellbeing,3.375
SYNTHETIC DATA,R04511,Operations,10+ years,Hamburg,Individual contributor,BU15,wellbeing,4.5
SYNTHETIC DATA,R04512,Operations,1-3 years,Hamburg,Individual contributor,BU07,wellbeing,3.0
SYNTHETIC DATA,R04513,Sales,1-3 years,Pune,Manager,BU01,wellbeing,3.2857142857142856
SYNTHETIC DATA,R04514,Engineering,5-10 years,Hamburg,Individual contributor,BU08,wellbeing,4.0
SYNTHETIC DATA,R04515,Finance,<1 year,Hamburg,Individual contributor,BU13,wellbeing,3.0
SYNTHETIC DATA,R04516,Engineering,5-10 years,Chennai,Individual contributor,BU23,wellbeing,3.75
SYNTHETIC DATA,R04517,Sales,1-3 years,Hamburg,Individual contributor,BU12,wellbeing,3.25
SYNTHETIC DATA,R04518,Operations,10+ years,Aarhus,Individual contributor,BU01,wellbeing,5.0
SYNTHETIC DATA,R04519,Engineering,1-3 years,Aarhus,Individual contributor,BU01,wellbeing,1.8571428571428572
SYNTHETIC DATA,R04520,Operations,5-10 years,Pune,Senior manager,BU07,wellbeing,3.125
SYNTHETIC DATA,R04521,HR,5-10 years,Pune,Individual contributor,BU13,wellbeing,3.375
SYNTHETIC DATA,R04522,HR,3-5 years,Hamburg,Manager,BU02,wellbeing,3.5
SYNTHETIC DATA,R04523,Service,10+ years,Hamburg,Team lead,BU19,wellbeing,2.0
SYNTHETIC DATA,R04524,Service,<1 year,Chennai,Individual contributor,BU20,wellbeing,4.285714285714286
SYNTHETIC DATA,R04525,Supply Chain,1-3 years,Hamburg,Individual contributor,BU04,wellbeing,3.5714285714285716
SYNTHETIC DATA,R04526,Operations,3-5 years,Chennai,Individual contributor,BU18,wellbeing,2.5
SYNTHETIC DATA,R04527,Sales,10+ years,Remote,Individual contributor,BU18,wellbeing,3.2857142857142856
SYNTHETIC DATA,R04528,HR,<1 year,Hamburg,Individual contributor,BU05,wellbeing,4.285714285714286
SYNTHETIC DATA,R04529,Operations,5-10 years,Hamburg,Individual contributor,BU10,wellbeing,4.0
SYNTHETIC DATA,R04530,Engineering,5-10 years,Rostock,Manager,BU11,wellbeing,3.125
SYNTHETIC DATA,R04531,Engineering,1-3 years,Rostock,Manager,BU01,wellbeing,2.0
SYNTHETIC DATA,R04532,Operations,1-3 years,Hamburg,Individual contributor,BU03,wellbeing,3.875
SYNTHETIC DATA,R04534,Sales,3-5 years,Chennai,Individual contributor,BU03,wellbeing,2.75
SYNTHETIC DATA,R04535,Sales,3-5 years,Pune,Team lead,BU09,wellbeing,4.375
SYNTHETIC DATA,R04536,Finance,1-3 years,Hamburg,Individual contributor,BU03,wellbeing,1.75
SYNTHETIC DATA,R04537,Engineering,1-3 years,Remote,Individual contributor,BU10,wellbeing,4.375
SYNTHETIC DATA,R04538,Engineering,10+ years,Aarhus,Individual contributor,BU21,wellbeing,2.5
SYNTHETIC DATA,R04539,Operations,<1 year,Hamburg,Individual contributor,BU03,wellbeing,4.25
SYNTHETIC DATA,R04540,Service,1-3 years,Chennai,Individual contributor,BU05,wellbeing,2.5
SYNTHETIC DATA,R04541,Engineering,1-3 years,Aarhus,Individual contributor,BU23,wellbeing,3.4285714285714284
SYNTHETIC DATA,R04542,Operations,<1 year,Remote,Team lead,BU20,wellbeing,2.5
SYNTHETIC DATA,R04543,Supply Chain,10+ years,Rostock,Individual contributor,BU11,wellbeing,2.375
SYNTHETIC DATA,R04544,Supply Chain,<1 year,Pune,Individual contributor,BU03,wellbeing,3.625
SYNTHETIC DATA,R04545,Service,<1 year,Aarhus,Team lead,BU04,wellbeing,4.25
SYNTHETIC DATA,R04546,Finance,1-3 years,Hamburg,Team lead,BU01,wellbeing,4.0
SYNTHETIC DATA,R04547,Supply Chain,3-5 years,Pune,Individual contributor,BU21,wellbeing,3.25
SYNTHETIC DATA,R04548,Service,3-5 years,Chennai,Team lead,BU20,wellbeing,1.625
SYNTHETIC DATA,R04549,Finance,3-5 years,Pune,Manager,BU23,wellbeing,3.875
SYNTHETIC DATA,R04550,Sales,10+ years,Hamburg,Team lead,BU15,wellbeing,3.0
SYNTHETIC DATA,R04551,Service,1-3 years,Rostock,Individual contributor,BU24,wellbeing,2.25
SYNTHETIC DATA,R04552,Engineering,<1 year,Hamburg,Individual contributor,BU15,wellbeing,3.625
SYNTHETIC DATA,R04553,Operations,10+ years,Remote,Individual contributor,BU18,wellbeing,4.375
SYNTHETIC DATA,R04554,Sales,3-5 years,Rostock,Individual contributor,BU18,wellbeing,3.125
SYNTHETIC DATA,R04555,Operations,1-3 years,Pune,Team lead,BU20,wellbeing,2.5
SYNTHETIC DATA,R04556,Service,3-5 years,Hamburg,Individual contributor,BU07,wellbeing,4.25
SYNTHETIC DATA,R04557,HR,<1 year,Hamburg,Individual contributor,BU09,wellbeing,4.285714285714286
SYNTHETIC DATA,R04558,Operations,3-5 years,Remote,Team lead,BU21,wellbeing,3.75
SYNTHETIC DATA,R04559,Supply Chain,5-10 years,Chennai,Manager,BU08,wellbeing,3.5
SYNTHETIC DATA,R04560,Service,3-5 years,Pune,Individual contributor,BU15,wellbeing,4.142857142857143
SYNTHETIC DATA,R04561,Engineering,5-10 years,Chennai,Individual contributor,BU20,wellbeing,2.857142857142857
SYNTHETIC DATA,R04562,HR,1-3 years,Chennai,Individual contributor,BU19,wellbeing,1.75
