respondent_id,business_unit,department,tenure_band,location,role_level,cred_01,cred_02,cred_03,cred_04,cred_05,cred_06,cred_07,cred_08,resp_01,resp_02,resp_03,resp_04,resp_05,resp_06,resp_07,resp_08,fair_01,fair_02,fair_03,fair_04,fair_05,fair_06,fair_07,fair_08,prid_01,prid_02,prid_03,prid_04,prid_05,prid_06,prid_07,prid_08,camr_01,camr_02,camr_03,camr_04,camr_05,camr_06,camr_07,camr_08,lead_01,lead_02,lead_03,lead_04,lead_05,lead_06,lead_07,lead_08,devl_01,devl_02,devl_03,devl_04,devl_05,devl_06,devl_07,devl_08,well_01,well_02,well_03,well_04,well_05,well_06,well_07,well_08,sat_01,sat_02,sat_03,sat_04
R04313,BU21,Service,10+ years,Pune,Individual contributor,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,
R04314,BU11,Engineering,<1 year,Hamburg,Team lead,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0
R04315,BU18,Engineering,5-10 years,Chennai,Team lead,3.0,2.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0
R04316,BU12,Operations,5-10 years,Hamburg,Individual contributor,4.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,,5.0,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
R04317,BU08,Engineering,3-5 years,Chennai,Team lead,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0
R04318,BU24,Finance,1-3 years,Hamburg,Manager,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,,4.0,2.0,3.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0
R04319,BU07,Operations,<1 year,Pune,Individual contributor,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0
R04320,BU10,Operations,10+ years,Rostock,Team lead,5.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0
R04321,BU09,Engineering,<1 year,Rostock,Team lead,4.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,,4.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,1.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0
R04322,BU04,Sales,5-10 years,Hamburg,Individual contributor,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,,3.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,4.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,,5.0,3.0,5.0,4.0,4.0
R04323,BU13, ENGINEERING,<1 year,Pune,Individual contributor,3.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,,3.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0
R04324,BU09,Finance,10+ years,Rostock,Individual contributor,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,,3.0,3.0,3.0,3.0,5.0,,1.0,1.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
R04325,BU24,Service,10+ years,Pune,Individual contributor,4.0,5.0,4.0,2.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,3.0,3.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0
R04326,BU13,Finance,10+ years,Hamburg,Team lead,3.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,1.0,5.0,1.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,4.0,3.0,,3.0,3.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,,3.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0,5.0,1.0,3.0,3.0,4.0,4.0,2.0,5.0
R04327,BU08,HR,3-5 years,Pune,Individual contributor,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0
R04328,BU23,Engineering,10+ years,Chennai,Individual contributor,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,,5.0,4.0,1.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,,5.0,5.0,4.0,4.0,4.0,5.0,3.0,,3.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0
R04329,BU14,Engineering,1-3 years,Pune,Individual contributor,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0
R04330,BU17,Engineering,5-10 years,Hamburg,Individual contributor,4.0,5.0,,3.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,99.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0
R04331,BU24,Sales,5-10 years,Remote,Individual contributor,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0
R04332,BU19,Service,1-3 years,Chennai,Team lead,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0
R04333,BU16,Engineering,1-3 years,Chennai,Team lead,4.0,2.0,2.0,4.0,1.0,5.0,5.0,5.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0
R04334,BU24,Finance,5-10 years,Hamburg,Individual contributor,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,,3.0,4.0,4.0,4.0,,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0
R04335,BU19,Engineering,5-10 years,Chennai,Individual contributor,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,,4.0,5.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,4.0,4.0,,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,3.0,,4.0,5.0,,4.0,3.0,5.0,,4.0,3.0,3.0,3.0,4.0
R04336,BU01,Supply Chain,3-5 years,Rostock,Manager,4.0,4.0,5.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,5.0,4.0
R04337,BU03,Operations,5-10 years,Pune,Individual contributor,3.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,5.0,2.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,3.0,,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,,3.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,2.0,5.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0
R04338,BU11,Operations,10+ years,Pune,Individual contributor,3.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,,4.0,3.0,5.0,4.0,4.0
R04339,BU19,Sales,<1 year,Remote,Individual contributor,3.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,,5.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,2.0,4.0,5.0,4.0,,4.0,4.0,3.0,3.0,3.0
R04340,BU07,Operations,1-3 years,Pune,Individual contributor,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,2.0,,3.0
R04341,BU24,HR,<1 year,Aarhus,Individual contributor,4.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,,4.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
R04342,BU11,Engineering,1-3 years,Aarhus,Team lead,2.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,,5.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0
R04343,BU22,Sales,5-10 years,Chennai,Individual contributor,4.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,,4.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0
R04344,BU13,Finance,3-5 years,Hamburg,Individual contributor,5.0,5.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,4.0,2.0,,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0
R04345,BU09,Operations,5-10 years,Remote,Team lead,5.0,5.0,,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,99.0,5.0,5.0,2.0,5.0,5.0,5.0,,5.0,5.0,5.0
R04346,BU07,Engineering,10+ years,Hamburg,Individual contributor,4.0,4.0,3.0,1.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,4.0,4.0
R04347,BU11,Engineering,3-5 years,Hamburg,Individual contributor,3.0,4.0,3.0,5.0,4.0,4.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,,4.0,5.0,6.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0,4.0,3.0,,4.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0
R04348,BU17,Supply Chain,5-10 years,Chennai,Manager,4.0,3.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,,5.0,3.0,1.0,5.0,2.0,2.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0
R04349,BU21,Operations,3-5 years,Chennai,Individual contributor,3.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,99.0,2.0,4.0,5.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0
R04350,BU22,Service,3-5 years,Aarhus,Team lead,2.0,3.0,3.0,5.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0
R04351,BU23,Engineering,<1 year,Pune,Manager,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,,3.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,,3.0,4.0,3.0,5.0,5.0,4.0,5.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,1.0,4.0,5.0,2.0,5.0,3.0,4.0,3.0,,5.0,5.0,4.0
R04352,BU14,Operations,<1 year,Aarhus,Team lead,2.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,4.0,4.0,,2.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,,5.0,,5.0,4.0,5.0
R04353,BU15,Supply Chain,1-3 years,Hamburg,Manager,3.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,,3.0,,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,,4.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0
R04354,BU19,Sales,10+ years,Pune,Individual contributor,,5.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,,4.0,4.0,,4.0,4.0,4.0,4.0,5.0
R04355,BU07,Operations,3-5 years,Remote,Individual contributor,2.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0
R04356,BU08,Sales,<1 year,Hamburg,Individual contributor,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,2.0,3.0,2.0,3.0,4.0,,3.0,4.0,,3.0,5.0,3.0,3.0
R04357,BU11,Engineering,5-10 years,Chennai,Manager,4.0,4.0,2.0,5.0,4.0,4.0,4.0,,3.0,5.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,3.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,4.0,3.0,4.0,,2.0,4.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0
R04358,BU02,Supply Chain,<1 year,Chennai,Individual contributor,4.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,4.0,1.0,5.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0
